Sx00cos,Sx00sin,Sx01cos,Sx01sin,Sx02cos,Sx02sin,Sx03cos,Sx03sin,Sx04cos,Sx04sin,Sx05cos,Sx05sin,Sx06cos,Sx06sin,Sx07cos,Sx07sin,Sx08cos,Sx08sin,Sx09cos,Sx09sin,r,cos,sin,z
32.4,0,19.25460629,13.98928649,9.641337982,29.67296079,-10.19754851,31.38486904,-24.10869727,17.51601312,-31.2,0,-23.13789922,-16.81064007,-9.146928793,-28.15126451,9.641299194,-29.67297339,25.07950539,-18.22137233,1.8,-0.939692422,0.342020689,36
33,0,19.25460629,13.98928649,9.579534533,29.4827495,-10.25935183,31.57508036,-23.94689394,17.39845599,-31,0,-22.97609573,-16.69308314,-9.208732366,-28.34147576,9.641299194,-29.67297339,24.91770213,-18.10381509,1.8,-0.939692422,0.342020689,36
32.6,0,19.09280288,13.87172946,9.455927636,29.10232693,-10.25935183,31.57508036,-22.97607391,16.69311318,-31.2,0,-22.97609573,-16.69308314,-9.332339511,-28.72189825,9.703102394,-29.86318476,24.27048909,-17.63358612,1.8,-0.939692422,0.342020689,36
33.2,0,19.09280288,13.87172946,9.579534533,29.4827495,-10.56836845,32.526137,-22.4906639,16.34044177,-31,0,-22.32888177,-16.22285545,-9.270535938,-28.53168701,9.641299194,-29.67297339,24.10868583,-17.51602888,1.8,-0.939692422,0.342020689,36
33.6,0,19.57821312,14.22440055,9.703141431,29.86317207,-10.6919751,32.90655966,-22.00525389,15.98777037,-30.8,0,-22.65248875,-16.4579693,-9.332339511,-28.72189825,9.764905594,-30.05339613,24.59409561,-17.8687006,1.8,-0.939692422,0.342020689,36
33.6,0,19.90181995,14.4595146,9.764944879,30.05338336,-10.63017178,32.71634833,-21.84345055,15.87021323,-30.4,0,-22.81429224,-16.57552622,-9.579553803,-29.48274324,9.703102394,-29.86318476,24.27048909,-17.63358612,1.8,-0.939692422,0.342020689,36
32.8,0,20.06362337,14.57707163,9.826748328,30.24359465,-10.6919751,32.90655966,-22.81427057,16.57555604,-30.2,0,-22.81429224,-16.57552622,-9.764964522,-30.05337698,9.703102394,-29.86318476,24.43229235,-17.75114336,1.8,-0.939692422,0.342020689,36
33.4,0,19.90181995,14.4595146,9.826748328,30.24359465,-10.6919751,32.90655966,-22.97607391,16.69311318,-30.2,0,-23.29970271,-16.92819699,-9.764964522,-30.05337698,9.579495994,-29.48276202,24.75589887,-17.98625784,1.8,-0.939692422,0.342020689,36
32.6,0,20.38723019,14.81218569,9.764944879,30.05338336,-10.56836845,32.526137,-23.94689394,17.39845599,-30.2,0,-23.13789922,-16.81064007,-9.764964522,-30.05337698,9.455889594,-29.10233929,25.24130865,-18.33892957,1.8,-0.939692422,0.342020689,36
31.6,0,19.90181995,14.4595146,9.641337982,29.67296079,-10.63017178,32.71634833,-23.94689394,17.39845599,-30.4,0,-23.29970271,-16.92819699,-9.703160949,-29.86316573,9.332283194,-28.72191655,25.56491517,-18.57404405,1.8,-0.939692422,0.342020689,36
31.4,0,19.57821312,14.22440055,9.579534533,29.4827495,-10.6919751,32.90655966,-24.10869727,17.51601312,-31,0,-23.46150621,-17.04575392,-9.703160949,-29.86316573,9.455889594,-29.10233929,25.07950539,-18.22137233,1.8,-0.939692422,0.342020689,36
32.6,0,19.25460629,13.98928649,9.579534533,29.4827495,-10.50656513,32.33592567,-22.81427057,16.57555604,-31.6,0,-23.13789922,-16.81064007,-9.579553803,-29.48274324,9.517692794,-29.29255065,25.07950539,-18.22137233,1.8,-0.939692422,0.342020689,36
31.6,0,19.57821312,14.22440055,9.641337982,29.67296079,-10.6919751,32.90655966,-23.62328726,17.16334172,-31.4,0,-22.81429224,-16.57552622,-9.641357376,-29.67295449,9.764905594,-30.05339613,24.75589887,-17.98625784,1.8,-0.939692422,0.342020689,36
32.2,0,19.74001654,14.34195758,9.703141431,29.86317207,-10.63017178,32.71634833,-22.65246724,16.45799891,-32,0,-22.65248875,-16.4579693,-9.888571668,-30.43379947,10.01211839,-30.8142416,24.43229235,-17.75114336,1.8,-0.939692422,0.342020689,36
33.2,0,20.06362337,14.57707163,9.764944879,30.05338336,-10.38295848,31.95550302,-22.65246724,16.45799891,-32.8,0,-22.16707828,-16.10529853,-9.950375241,-30.62401072,9.950315194,-30.62403023,24.27048909,-17.63358612,1.8,-0.939692422,0.342020689,36
33.4,0,20.54903361,14.92974272,9.764944879,30.05338336,-10.4447618,32.14571435,-22.81427057,16.57555604,-32.8,0,-22.16707828,-16.10529853,-10.07398239,-31.00443321,9.641299194,-29.67297339,24.59409561,-17.8687006,1.8,-0.939692422,0.342020689,36
32.2,0,21.03444385,15.28241381,9.764944879,30.05338336,-10.63017178,32.71634833,-23.46148392,17.04578458,-32.4,0,-22.32888177,-16.22285545,-10.19758953,-31.38485571,9.579495994,-29.48276202,24.10868583,-17.51602888,1.8,-0.939692422,0.342020689,36
32.8,0,20.54903361,14.92974272,9.641337982,29.67296079,-10.4447618,32.14571435,-22.65246724,16.45799891,-32.8,0,-22.16707828,-16.10529853,-10.07398239,-31.00443321,9.455889594,-29.10233929,24.27048909,-17.63358612,1.8,-0.939692422,0.342020689,36
32,0,20.22542678,14.69462866,9.455927636,29.10232693,-10.4447618,32.14571435,-22.97607391,16.69311318,-32.2,0,-22.65248875,-16.4579693,-9.888571668,-30.43379947,9.208676794,-28.34149382,24.43229235,-17.75114336,1.8,-0.939692422,0.342020689,36
31.4,0,20.38723019,14.81218569,9.579534533,29.4827495,-10.56836845,32.526137,-23.46148392,17.04578458,-31.6,0,-22.49068526,-16.34041237,-9.764964522,-30.05337698,9.394086394,-28.91212792,24.91770213,-18.10381509,1.8,-0.939692422,0.342020689,36
31,0,20.54903361,14.92974272,9.517731085,29.29253821,-10.63017178,32.71634833,-23.29968059,16.92822745,-31.6,0,-22.32888177,-16.22285545,-9.641357376,-29.67295449,9.517692794,-29.29255065,25.72671843,-18.69160129,1.8,-0.939692422,0.342020689,36
31.2,0,20.22542678,14.69462866,9.579534533,29.4827495,-10.56836845,32.526137,-23.13787725,16.81067031,-31.4,0,-22.32888177,-16.22285545,-9.51775023,-29.29253199,9.455889594,-29.10233929,26.37393147,-19.16183025,1.8,-0.939692422,0.342020689,36
30.4,0,20.22542678,14.69462866,9.703141431,29.86317207,-10.56836845,32.526137,-23.46148392,17.04578458,-31,0,-22.65248875,-16.4579693,-9.703160949,-29.86316573,9.517692794,-29.29255065,26.69753799,-19.39694473,1.8,-0.939692422,0.342020689,36
31,0,20.54903361,14.92974272,9.764944879,30.05338336,-10.63017178,32.71634833,-22.97607391,16.69311318,-32,0,-22.49068526,-16.34041237,-9.579553803,-29.48274324,9.641299194,-29.67297339,26.37393147,-19.16183025,1.8,-0.939692422,0.342020689,36
31,0,20.06362337,14.57707163,9.703141431,29.86317207,-10.56836845,32.526137,-22.65246724,16.45799891,-32.2,0,-23.13789922,-16.81064007,-9.579553803,-29.48274324,9.517692794,-29.29255065,26.21212821,-19.04427301,1.8,-0.939692422,0.342020689,36
31.6,0,19.41640971,14.10684352,9.764944879,30.05338336,-10.56836845,32.526137,-21.68164721,15.7526561,-32,0,-22.97609573,-16.69308314,-9.641357376,-29.67295449,9.455889594,-29.10233929,25.40311191,-18.45648681,1.8,-0.939692422,0.342020689,36
32,0,19.41640971,14.10684352,9.641337982,29.67296079,-10.56836845,32.526137,-22.65246724,16.45799891,-32.2,0,-23.13789922,-16.81064007,-9.579553803,-29.48274324,9.455889594,-29.10233929,25.72671843,-18.69160129,1.8,-0.939692422,0.342020689,36
32.8,0,19.90181995,14.4595146,9.703141431,29.86317207,-10.4447618,32.14571435,-22.81427057,16.57555604,-32,0,-23.13789922,-16.81064007,-9.51775023,-29.29253199,9.208676794,-28.34149382,25.72671843,-18.69160129,1.8,-0.939692422,0.342020689,36
32.4,0,19.57821312,14.22440055,9.579534533,29.4827495,-10.4447618,32.14571435,-23.62328726,17.16334172,-31.4,0,-23.78511319,-17.28086776,-9.703160949,-29.86316573,9.146873594,-28.15128245,26.53573473,-19.27938749,1.8,-0.939692422,0.342020689,36
32.6,0,19.74001654,14.34195758,9.517731085,29.29253821,-10.25935183,31.57508036,-23.94689394,17.39845599,-31.2,0,-23.6233097,-17.16331084,-9.703160949,-29.86316573,9.270479994,-28.53170518,26.05032495,-18.92671577,1.8,-0.939692422,0.342020689,36
32,0,19.90181995,14.4595146,9.394124188,28.91211564,-10.25935183,31.57508036,-24.27050061,17.63357026,-31.4,0,-23.78511319,-17.28086776,-9.764964522,-30.05337698,9.208676794,-28.34149382,26.37393147,-19.16183025,1.8,-0.939692422,0.342020689,36
31.6,0,20.22542678,14.69462866,9.332320739,28.72190435,-10.32115516,31.76529169,-23.7850906,17.28089885,-31.6,0,-23.6233097,-17.16331084,-9.764964522,-30.05337698,9.146873594,-28.15128245,25.72671843,-18.69160129,1.8,-0.939692422,0.342020689,36
31.4,0,20.38723019,14.81218569,9.27051729,28.53169307,-10.4447618,32.14571435,-24.10869727,17.51601312,-32.4,0,-23.29970271,-16.92819699,-9.826768095,-30.24358823,9.208676794,-28.34149382,25.24130865,-18.33892957,1.8,-0.939692422,0.342020689,36
32,0,20.38723019,14.81218569,9.455927636,29.10232693,-10.4447618,32.14571435,-24.27050061,17.63357026,-32.2,0,-22.81429224,-16.57552622,-9.826768095,-30.24358823,9.270479994,-28.53170518,25.07950539,-18.22137233,1.8,-0.939692422,0.342020689,36
32.4,0,20.38723019,14.81218569,9.579534533,29.4827495,-10.6919751,32.90655966,-23.62328726,17.16334172,-32.2,0,-22.81429224,-16.57552622,-10.07398239,-31.00443321,9.270479994,-28.53170518,25.40311191,-18.45648681,1.8,-0.939692422,0.342020689,36
32,0,20.71083702,15.04729975,9.579534533,29.4827495,-10.63017178,32.71634833,-23.29968059,16.92822745,-32.2,0,-22.81429224,-16.57552622,-9.950375241,-30.62401072,9.394086394,-28.91212792,24.91770213,-18.10381509,1.8,-0.939692422,0.342020689,36
32.2,0,20.54903361,14.92974272,9.641337982,29.67296079,-10.75377843,33.09677098,-23.13787725,16.81067031,-32.2,0,-22.97609573,-16.69308314,-10.07398239,-31.00443321,9.517692794,-29.29255065,25.40311191,-18.45648681,1.8,-0.939692422,0.342020689,36
32,0,19.90181995,14.4595146,9.579534533,29.4827495,-10.6919751,32.90655966,-23.62328726,17.16334172,-31.8,0,-23.29970271,-16.92819699,-9.950375241,-30.62401072,9.641299194,-29.67297339,25.88852169,-18.80915853,1.8,-0.939692422,0.342020689,36
31.2,0,20.22542678,14.69462866,9.579534533,29.4827495,-10.6919751,32.90655966,-23.62328726,17.16334172,-31.6,0,-23.46150621,-17.04575392,-9.826768095,-30.24358823,9.579495994,-29.48276202,25.56491517,-18.57404405,1.8,-0.939692422,0.342020689,36
32.6,0,17.96017898,13.04883025,10.01215867,30.81422851,-9.826728561,30.24360107,-23.46148392,17.04578458,-31,0,-23.94691668,-17.39842469,-9.208732366,-28.34147576,9.270479994,-28.53170518,28.3155706,-20.57251714,1.8,-0.984807646,0.173648786,36
31.8,0,18.44558922,13.40150134,9.888551776,30.43380594,-9.703121912,29.86317842,-23.29968059,16.92822745,-31.4,0,-23.94691668,-17.39842469,-9.08512522,-27.96105327,9.332283194,-28.72191655,27.99196408,-20.33740266,1.8,-0.984807646,0.173648786,36
31.8,0,18.1219824,13.16638728,10.01215867,30.81422851,-9.888531885,30.4338124,-22.97607391,16.69311318,-31.4,0,-23.94691668,-17.39842469,-9.332339511,-28.72189825,9.517692794,-29.29255065,27.83016082,-20.21984542,1.8,-0.984807646,0.173648786,36
31.6,0,18.1219824,13.16638728,9.950355225,30.62401722,-9.703121912,29.86317842,-22.16705722,16.1053275,-32,0,-24.10872017,-17.51598161,-9.579553803,-29.48274324,9.517692794,-29.29255065,28.15376734,-20.4549599,1.8,-0.984807646,0.173648786,36
31.4,0,18.28378581,13.28394431,9.888551776,30.43380594,-9.579515264,29.48275576,-21.84345055,15.87021323,-31.8,0,-24.43232715,-17.75109546,-9.703160949,-29.86316573,9.394086394,-28.91212792,27.83016082,-20.21984542,1.8,-0.984807646,0.173648786,36
30.8,0,17.15116191,12.46104511,9.764944879,30.05338336,-9.641318588,29.67296709,-22.4906639,16.34044177,-31,0,-24.59413064,-17.86865238,-9.764964522,-30.05337698,9.332283194,-28.72191655,27.83016082,-20.21984542,1.8,-0.984807646,0.173648786,36
30.8,0,16.82755508,12.22593105,9.764944879,30.05338336,-9.579515264,29.48275576,-22.81427057,16.57555604,-31,0,-24.27052366,-17.63353853,-9.826768095,-30.24358823,9.394086394,-28.91212792,27.66835756,-20.10228818,1.8,-0.984807646,0.173648786,36
30.6,0,17.31296532,12.57860214,9.579534533,29.4827495,-9.51771194,29.29254443,-23.13787725,16.81067031,-30.6,0,-24.75593413,-17.9862093,-9.394143084,-28.9121095,9.270479994,-28.53170518,27.34475104,-19.8671737,1.8,-0.984807646,0.173648786,36
30.6,0,17.79837557,12.93127322,9.579534533,29.4827495,-9.764925237,30.05338974,-23.7850906,17.28089885,-30.8,0,-24.75593413,-17.9862093,-9.208732366,-28.34147576,9.208676794,-28.34149382,26.53573473,-19.27938749,1.8,-0.984807646,0.173648786,36
30.8,0,17.79837557,12.93127322,9.641337982,29.67296079,-9.826728561,30.24360107,-24.10869727,17.51601312,-30.6,0,-24.10872017,-17.51598161,-8.961518074,-27.58063077,9.023267195,-27.77085971,26.69753799,-19.39694473,1.8,-0.984807646,0.173648786,36
31.4,0,18.1219824,13.16638728,9.579534533,29.4827495,-10.07394186,31.00444638,-24.27050061,17.63357026,-31.2,0,-23.6233097,-17.16331084,-8.961518074,-27.58063077,9.085070395,-27.96107108,26.21212821,-19.04427301,1.8,-0.984807646,0.173648786,36
31.4,0,18.44558922,13.40150134,9.703141431,29.86317207,-10.38295848,31.95550302,-24.43230395,17.75112739,-31.4,0,-23.6233097,-17.16331084,-8.590696636,-26.43936329,9.023267195,-27.77085971,26.21212821,-19.04427301,1.8,-0.984807646,0.173648786,36
31.2,0,17.96017898,13.04883025,9.826748328,30.24359465,-10.50656513,32.33592567,-24.75591062,17.98624166,-32,0,-22.97609573,-16.69308314,-8.961518074,-27.58063077,9.208676794,-28.34149382,25.88852169,-18.80915853,1.8,-0.984807646,0.173648786,36
31,0,17.31296532,12.57860214,9.888551776,30.43380594,-10.4447618,32.14571435,-24.75591062,17.98624166,-31.8,0,-22.97609573,-16.69308314,-9.146928793,-28.15126451,9.208676794,-28.34149382,25.56491517,-18.57404405,1.8,-0.984807646,0.173648786,36
31,0,16.82755508,12.22593105,9.950355225,30.62401722,-10.56836845,32.526137,-24.75591062,17.98624166,-32.2,0,-22.81429224,-16.57552622,-9.208732366,-28.34147576,9.270479994,-28.53170518,25.40311191,-18.45648681,1.8,-0.984807646,0.173648786,36
30.8,0,16.66575167,12.10837402,9.950355225,30.62401722,-10.4447618,32.14571435,-24.75591062,17.98624166,-32.2,0,-22.81429224,-16.57552622,-9.332339511,-28.72189825,9.332283194,-28.72191655,25.07950539,-18.22137233,1.8,-0.984807646,0.173648786,36
32,0,16.34214484,11.87325996,10.01215867,30.81422851,-10.13574518,31.19465771,-24.59410729,17.86868453,-31.8,0,-22.32888177,-16.22285545,-9.641357376,-29.67295449,9.270479994,-28.53170518,24.91770213,-18.10381509,1.8,-0.984807646,0.173648786,36
32.2,0,16.66575167,12.10837402,10.01215867,30.81422851,-9.826728561,30.24360107,-24.27050061,17.63357026,-31.6,0,-22.65248875,-16.4579693,-9.703160949,-29.86316573,9.085070395,-27.96107108,24.43229235,-17.75114336,1.8,-0.984807646,0.173648786,36
32,0,16.9893585,12.34348808,10.01215867,30.81422851,-9.888531885,30.4338124,-24.10869727,17.51601312,-31.6,0,-22.65248875,-16.4579693,-9.51775023,-29.29253199,9.023267195,-27.77085971,24.10868583,-17.51602888,1.8,-0.984807646,0.173648786,36
32.2,0,16.9893585,12.34348808,9.888551776,30.43380594,-9.764925237,30.05338974,-23.94689394,17.39845599,-31.8,0,-23.13789922,-16.81064007,-9.51775023,-29.29253199,9.270479994,-28.53170518,23.46147278,-17.04579992,1.8,-0.984807646,0.173648786,36
32,0,16.82755508,12.22593105,10.01215867,30.81422851,-9.95033521,30.62402373,-24.10869727,17.51601312,-31.8,0,-23.46150621,-17.04575392,-9.208732366,-28.34147576,9.146873594,-28.15128245,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.2,0,16.82755508,12.22593105,9.888551776,30.43380594,-10.25935183,31.57508036,-24.10869727,17.51601312,-32.4,0,-23.94691668,-17.39842469,-9.146928793,-28.15126451,9.085070395,-27.96107108,23.46147278,-17.04579992,1.8,-0.984807646,0.173648786,36
31.4,0,16.50394825,11.99081699,9.764944879,30.05338336,-10.38295848,31.95550302,-25.0795173,18.22135593,-32,0,-23.78511319,-17.28086776,-9.023321647,-27.77084202,9.085070395,-27.96107108,23.7850793,-17.2809144,1.8,-0.984807646,0.173648786,36
31.4,0,16.18034142,11.75570293,9.641337982,29.67296079,-10.19754851,31.38486904,-25.24132064,18.33891307,-32,0,-23.29970271,-16.92819699,-9.146928793,-28.15126451,9.270479994,-28.53170518,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
30.8,0,16.01853801,11.6381459,9.703141431,29.86317207,-10.32115516,31.76529169,-25.40312397,18.4564702,-31.6,0,-23.29970271,-16.92819699,-9.332339511,-28.72189825,9.146873594,-28.15128245,25.40311191,-18.45648681,1.8,-0.984807646,0.173648786,36
30.8,0,15.8567346,11.52058887,9.579534533,29.4827495,-10.25935183,31.57508036,-25.24132064,18.33891307,-31.6,0,-22.97609573,-16.69308314,-9.579553803,-29.48274324,9.270479994,-28.53170518,26.05032495,-18.92671577,1.8,-0.984807646,0.173648786,36
30.6,0,15.69493118,11.40303184,9.394124188,28.91211564,-10.13574518,31.19465771,-25.0795173,18.22135593,-31,0,-22.81429224,-16.57552622,-9.641357376,-29.67295449,9.332283194,-28.72191655,25.56491517,-18.57404405,1.8,-0.984807646,0.173648786,36
30.2,0,15.69493118,11.40303184,9.455927636,29.10232693,-10.38295848,31.95550302,-24.75591062,17.98624166,-31.4,0,-22.65248875,-16.4579693,-9.764964522,-30.05337698,9.394086394,-28.91212792,26.05032495,-18.92671577,1.8,-0.984807646,0.173648786,36
30.4,0,15.69493118,11.40303184,9.455927636,29.10232693,-10.38295848,31.95550302,-25.40312397,18.4564702,-31.4,0,-22.97609573,-16.69308314,-9.826768095,-30.24358823,9.394086394,-28.91212792,26.05032495,-18.92671577,1.8,-0.984807646,0.173648786,36
30.8,0,15.8567346,11.52058887,9.332320739,28.72190435,-10.38295848,31.95550302,-25.56492731,18.57402734,-31.6,0,-22.49068526,-16.34041237,-9.826768095,-30.24358823,9.394086394,-28.91212792,25.56491517,-18.57404405,1.8,-0.984807646,0.173648786,36
30.8,0,15.69493118,11.40303184,9.394124188,28.91211564,-10.32115516,31.76529169,-25.40312397,18.4564702,-31.6,0,-22.81429224,-16.57552622,-9.764964522,-30.05337698,9.332283194,-28.72191655,25.40311191,-18.45648681,1.8,-0.984807646,0.173648786,36
31.4,0,15.69493118,11.40303184,9.517731085,29.29253821,-10.32115516,31.76529169,-26.21214066,19.04425588,-31.6,0,-22.81429224,-16.57552622,-9.826768095,-30.24358823,9.394086394,-28.91212792,25.56491517,-18.57404405,1.8,-0.984807646,0.173648786,36
31.4,0,15.8567346,11.52058887,9.517731085,29.29253821,-10.07394186,31.00444638,-25.56492731,18.57402734,-31.2,0,-22.65248875,-16.4579693,-9.51775023,-29.29253199,9.270479994,-28.53170518,24.91770213,-18.10381509,1.8,-0.984807646,0.173648786,36
31.4,0,16.34214484,11.87325996,9.641337982,29.67296079,-10.19754851,31.38486904,-25.56492731,18.57402734,-30.8,0,-22.81429224,-16.57552622,-9.455946657,-29.10232075,9.270479994,-28.53170518,24.10868583,-17.51602888,1.8,-0.984807646,0.173648786,36
31.6,0,16.34214484,11.87325996,9.826748328,30.24359465,-10.25935183,31.57508036,-25.56492731,18.57402734,-31.2,0,-22.97609573,-16.69308314,-9.455946657,-29.10232075,9.270479994,-28.53170518,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.6,0,16.50394825,11.99081699,9.764944879,30.05338336,-10.13574518,31.19465771,-26.05033732,18.92669874,-30.4,0,-22.49068526,-16.34041237,-9.394143084,-28.9121095,9.146873594,-28.15128245,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.6,0,16.66575167,12.10837402,9.764944879,30.05338336,-10.13574518,31.19465771,-25.72673065,18.69158447,-31,0,-22.65248875,-16.4579693,-9.270535938,-28.53168701,9.085070395,-27.96107108,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.2,0,16.50394825,11.99081699,9.764944879,30.05338336,-10.13574518,31.19465771,-26.05033732,18.92669874,-30.8,0,-22.81429224,-16.57552622,-9.394143084,-28.9121095,9.270479994,-28.53170518,23.62327604,-17.16335716,1.8,-0.984807646,0.173648786,36
31.6,0,16.34214484,11.87325996,9.703141431,29.86317207,-10.01213853,30.81423505,-25.72673065,18.69158447,-31.2,0,-22.97609573,-16.69308314,-9.394143084,-28.9121095,9.085070395,-27.96107108,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
30.8,0,16.18034142,11.75570293,9.517731085,29.29253821,-9.95033521,30.62402373,-25.72673065,18.69158447,-31.2,0,-22.97609573,-16.69308314,-9.332339511,-28.72189825,8.961463995,-27.58064834,24.91770213,-18.10381509,1.8,-0.984807646,0.173648786,36
31.4,0,16.18034142,11.75570293,9.579534533,29.4827495,-9.888531885,30.4338124,-25.56492731,18.57402734,-32,0,-23.13789922,-16.81064007,-9.455946657,-29.10232075,9.023267195,-27.77085971,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
31,0,17.31296532,12.57860214,9.641337982,29.67296079,-9.826728561,30.24360107,-25.72673065,18.69158447,-32,0,-22.65248875,-16.4579693,-9.703160949,-29.86316573,9.023267195,-27.77085971,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
31,0,17.47476874,12.69615917,9.764944879,30.05338336,-9.703121912,29.86317842,-25.56492731,18.57402734,-32,0,-22.65248875,-16.4579693,-9.826768095,-30.24358823,8.961463995,-27.58064834,24.10868583,-17.51602888,1.8,-0.984807646,0.173648786,36
30.8,0,17.15116191,12.46104511,9.826748328,30.24359465,-10.01213853,30.81423505,-25.0795173,18.22135593,-32,0,-22.49068526,-16.34041237,-9.826768095,-30.24358823,9.146873594,-28.15128245,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
31.2,0,17.79837557,12.93127322,9.826748328,30.24359465,-10.01213853,30.81423505,-24.59410729,17.86868453,-31,0,-22.97609573,-16.69308314,-9.703160949,-29.86316573,9.332283194,-28.72191655,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
30.6,0,18.1219824,13.16638728,9.826748328,30.24359465,-10.25935183,31.57508036,-24.27050061,17.63357026,-30.8,0,-23.29970271,-16.92819699,-9.579553803,-29.48274324,9.455889594,-29.10233929,24.43229235,-17.75114336,1.8,-0.984807646,0.173648786,36
30.6,0,16.82755508,12.22593105,9.764944879,30.05338336,-10.38295848,31.95550302,-24.10869727,17.51601312,-30.4,0,-23.46150621,-17.04575392,-9.270535938,-28.53168701,9.517692794,-29.29255065,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
31,0,16.82755508,12.22593105,9.579534533,29.4827495,-10.56836845,32.526137,-24.75591062,17.98624166,-31.4,0,-23.46150621,-17.04575392,-8.961518074,-27.58063077,9.332283194,-28.72191655,24.10868583,-17.51602888,1.8,-0.984807646,0.173648786,36
31,0,16.82755508,12.22593105,9.517731085,29.29253821,-10.50656513,32.33592567,-25.40312397,18.4564702,-31.2,0,-23.46150621,-17.04575392,-9.146928793,-28.15126451,9.394086394,-28.91212792,23.46147278,-17.04579992,1.8,-0.984807646,0.173648786,36
31,0,16.34214484,11.87325996,9.703141431,29.86317207,-10.56836845,32.526137,-26.05033732,18.92669874,-31.8,0,-22.97609573,-16.69308314,-9.208732366,-28.34147576,9.332283194,-28.72191655,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.2,0,16.34214484,11.87325996,9.703141431,29.86317207,-10.75377843,33.09677098,-25.56492731,18.57402734,-32,0,-22.49068526,-16.34041237,-9.394143084,-28.9121095,9.270479994,-28.53170518,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.4,0,17.15116191,12.46104511,9.703141431,29.86317207,-10.81558175,33.28698231,-25.40312397,18.4564702,-32.4,0,-22.81429224,-16.57552622,-9.455946657,-29.10232075,9.270479994,-28.53170518,23.29966952,-16.92824268,1.8,-0.984807646,0.173648786,36
31.6,0,17.15116191,12.46104511,9.703141431,29.86317207,-10.81558175,33.28698231,-24.59410729,17.86868453,-32,0,-22.65248875,-16.4579693,-9.826768095,-30.24358823,9.332283194,-28.72191655,23.94688256,-17.39847164,1.8,-0.984807646,0.173648786,36
31,0,18.76919605,13.6366154,9.703141431,29.86317207,-10.75377843,33.09677098,-24.10869727,17.51601312,-32,0,-22.49068526,-16.34041237,-9.455946657,-29.10232075,9.146873594,-28.15128245,24.59409561,-17.8687006,1.8,-0.984807646,0.173648786,36
31,0,18.60739264,13.51905837,9.764944879,30.05338336,-10.6919751,32.90655966,-23.62328726,17.16334172,-31.8,0,-22.49068526,-16.34041237,-9.579553803,-29.48274324,9.146873594,-28.15128245,24.59409561,-17.8687006,1.8,-0.984807646,0.173648786,36
31,0,18.76919605,13.6366154,9.764944879,30.05338336,-10.4447618,32.14571435,-24.10869727,17.51601312,-31.8,0,-22.49068526,-16.34041237,-9.270535938,-28.53168701,9.146873594,-28.15128245,25.40311191,-18.45648681,1.8,-0.984807646,0.173648786,36
31,0,18.28378581,13.28394431,9.764944879,30.05338336,-10.50656513,32.33592567,-24.27050061,17.63357026,-31.4,0,-22.16707828,-16.10529853,-9.332339511,-28.72189825,9.270479994,-28.53170518,25.24130865,-18.33892957,1.8,-0.984807646,0.173648786,36
30.8,0,18.44558922,13.40150134,9.764944879,30.05338336,-10.4447618,32.14571435,-24.43230395,17.75112739,-31.2,0,-22.16707828,-16.10529853,-9.332339511,-28.72189825,9.394086394,-28.91212792,25.24130865,-18.33892957,1.8,-0.984807646,0.173648786,36
31.4,0,17.15116191,12.46104511,9.888551776,30.43380594,-10.32115516,31.76529169,-24.75591062,17.98624166,-31.4,0,-22.16707828,-16.10529853,-9.394143084,-28.9121095,9.517692794,-29.29255065,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
31.8,0,18.76919605,13.6366154,9.826748328,30.24359465,-10.19754851,31.38486904,-24.91771396,18.1037988,-31.4,0,-21.6816678,-15.75262776,-9.270535938,-28.53168701,9.641299194,-29.67297339,24.59409561,-17.8687006,1.8,-0.984807646,0.173648786,36
31.4,0,19.57821312,14.22440055,9.826748328,30.24359465,-10.38295848,31.95550302,-24.59410729,17.86868453,-31.4,0,-21.8434713,-15.87018468,-9.579553803,-29.48274324,9.703102394,-29.86318476,24.10868583,-17.51602888,1.8,-0.984807646,0.173648786,36
31.2,0,20.38723019,14.81218569,9.641337982,29.67296079,-10.25935183,31.57508036,-24.27050061,17.63357026,-31.2,0,-22.00527479,-15.9877416,-9.579553803,-29.48274324,9.579495994,-29.48276202,24.75589887,-17.98625784,1.8,-0.984807646,0.173648786,36
31.2,0,19.90181995,14.4595146,9.641337982,29.67296079,-10.19754851,31.38486904,-24.43230395,17.75112739,-31.2,0,-22.32888177,-16.22285545,-9.332339511,-28.72189825,9.579495994,-29.48276202,24.27048909,-17.63358612,1.8,-0.984807646,0.173648786,36
