Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,Sx07,Sx08,Sx09,r,theta,z
28,32,30,30,31,31,28,34,29,30,0.3,180,0
28,33,30,31,30,31,28,33,29,30,0.3,180,0
28,33,29,31,30,31,29,34,29,31,0.3,180,0
28,32,29,31,30,31,29,33,29,31,0.3,180,0
28,33,28,31,29,32,30,33,29,32,0.3,180,0
30,33,28,31,30,33,30,33,29,32,0.3,180,0
30,32,28,30,32,33,30,33,29,31,0.3,180,0
29,32,29,30,33,32,29,32,29,31,0.3,180,0
29,31,29,31,31,32,29,33,29,31,0.3,180,0
29,32,29,31,32,32,29,34,29,30,0.3,180,0
28,31,29,31,31,32,29,34,29,30,0.3,180,0
29,32,29,31,31,32,29,34,28,30,0.3,180,0
28,31,29,31,31,33,28,34,29,31,0.3,180,0
28,32,29,31,32,33,29,34,29,30,0.3,180,0
28,30,29,31,32,33,29,34,30,31,0.3,180,0
28,31,29,30,31,33,28,33,29,30,0.3,180,0
28,30,29,30,29,32,29,34,30,31,0.3,180,0
27,30,29,30,30,32,28,33,30,30,0.3,180,0
28,31,29,30,30,32,29,33,29,30,0.3,180,0
28,32,29,30,30,32,28,32,29,30,0.3,180,0
28,32,29,30,31,32,28,33,30,31,0.3,180,0
29,32,29,29,33,32,28,33,30,31,0.3,180,0
29,32,29,29,33,32,29,33,30,31,0.3,180,0
29,31,29,28,33,32,28,33,30,31,0.3,180,0
29,31,29,29,33,32,28,33,29,30,0.3,180,0
28,32,29,29,33,32,29,33,29,31,0.3,180,0
29,32,30,29,32,32,29,32,28,31,0.6,180,0
28,32,29,30,32,32,28,32,27,31,0.6,180,0
28,32,29,30,31,32,28,32,27,31,0.6,180,0
29,32,29,29,30,32,28,31,27,32,0.6,180,0
30,32,29,29,30,31,28,31,26,33,0.6,180,0
30,32,29,29,31,31,28,31,26,33,0.6,180,0
30,32,30,29,31,31,28,31,26,33,0.6,180,0
31,32,30,29,31,31,29,31,26,33,0.6,180,0
31,32,30,29,32,31,29,32,27,33,0.6,180,0
31,32,31,29,31,31,29,32,27,32,0.6,180,0
32,32,30,30,30,32,29,32,27,33,0.6,180,0
31,32,29,30,29,32,29,32,27,33,0.6,180,0
31,31,29,30,28,32,28,32,27,33,0.6,180,0
31,31,28,30,28,32,28,32,26,33,0.6,180,0
30,31,28,30,29,32,28,33,26,33,0.6,180,0
31,31,28,30,31,32,28,33,25,33,0.6,180,0
30,31,28,31,31,32,29,33,25,32,0.6,180,0
31,31,29,31,31,32,29,33,25,33,0.6,180,0
30,31,29,31,30,33,28,33,25,33,0.6,180,0
31,32,29,30,30,32,28,32,25,33,0.6,180,0
30,32,29,29,30,32,28,32,25,32,0.6,180,0
31,32,29,28,31,32,28,32,25,33,0.6,180,0
31,32,29,28,29,32,29,33,25,33,0.6,180,0
31,32,29,28,29,32,29,33,25,33,0.6,180,0
31,32,30,28,29,31,29,33,25,33,0.6,180,0
31,31,29,30,28,32,29,32,26,33,0.6,180,0
31,32,29,30,28,32,28,32,26,33,0.6,180,0
32,32,29,30,29,32,28,32,26,33,0.6,180,0
31,33,29,30,30,32,28,32,26,33,0.6,180,0
30,34,29,31,30,32,28,31,25,33,0.6,180,0
30,34,29,31,31,32,28,31,25,33,0.6,180,0
30,33,29,31,31,31,28,32,25,33,0.6,180,0
29,33,29,31,31,32,27,30,25,33,0.6,180,0
29,33,30,31,31,31,28,30,26,33,0.6,180,0
30,32,30,31,30,31,28,30,26,33,0.6,180,0
31,33,31,30,30,31,29,30,25,33,0.6,180,0
31,33,31,30,29,31,30,29,26,33,0.6,180,0
31,33,30,29,30,30,29,30,26,33,0.6,180,0
32,33,30,29,29,31,29,30,26,33,0.6,180,0
31,32,30,29,30,31,29,30,27,33,0.6,180,0
31,32,30,29,30,31,29,30,27,33,0.6,180,0
31,32,30,29,30,32,29,30,27,33,0.6,180,0
31,32,30,29,30,32,29,30,27,33,0.6,180,0
31,32,29,29,29,31,29,30,26,33,0.6,180,0
31,32,30,29,28,32,29,30,26,33,0.6,180,0
31,33,29,29,27,31,29,31,25,32,0.6,180,0
30,33,29,29,28,32,29,31,26,32,0.6,180,0
30,32,29,29,28,31,29,31,26,32,0.6,180,0
30,32,29,29,28,31,29,31,26,33,0.6,180,0
30,32,29,29,29,31,29,32,26,34,0.6,180,0
30,32,29,28,29,31,29,31,27,34,0.6,180,0
31,31,29,29,27,31,29,32,26,35,0.6,180,0
31,31,29,30,27,31,29,32,25,34,0.6,180,0
32,32,29,30,29,32,29,32,27,33,0.6,180,0
32,32,28,30,28,32,29,33,27,32,0.6,180,0
32,32,28,31,27,32,29,34,26,31,0.6,180,0
32,32,28,30,29,31,29,34,27,31,0.6,180,0
32,32,28,30,28,31,29,33,28,32,0.6,180,0
32,31,29,29,28,31,29,34,27,32,0.6,180,0
31,31,30,29,29,31,29,33,27,32,0.6,180,0
31,31,30,30,30,31,29,32,28,33,0.6,180,0
31,31,30,30,29,32,30,32,28,32,0.6,180,0
31,31,30,30,28,32,30,32,27,32,0.6,180,0
31,31,30,30,28,32,30,33,27,32,0.6,180,0
30,30,30,30,27,31,29,33,27,31,0.9,180,0
29,30,29,30,26,31,29,33,27,32,0.9,180,0
28,31,29,29,26,31,28,33,27,31,0.9,180,0
28,31,29,30,26,30,29,33,28,31,0.9,180,0
28,31,28,30,26,31,28,32,28,31,0.9,180,0
28,31,28,30,26,31,29,32,28,31,0.9,180,0
29,32,28,29,25,31,30,32,28,31,0.9,180,0
28,32,28,30,25,31,30,33,28,31,0.9,180,0
28,33,29,30,25,31,29,34,27,30,0.9,180,0
28,33,29,30,24,31,29,34,26,30,0.9,180,0
28,33,29,29,25,32,29,34,27,31,0.9,180,0
28,33,29,30,25,32,29,34,27,31,0.9,180,0
29,33,29,29,24,32,30,34,27,31,0.9,180,0
29,32,29,29,24,32,30,34,27,31,0.9,180,0
30,33,29,29,25,32,30,35,27,31,0.9,180,0
29,32,30,30,24,32,30,34,27,31,0.9,180,0
29,32,30,29,23,33,30,34,26,30,0.9,180,0
29,31,30,30,23,33,30,33,26,29,0.9,180,0
28,31,29,29,23,32,30,32,26,29,0.9,180,0
29,31,29,29,23,32,30,31,26,28,0.9,180,0
28,31,29,29,23,32,30,31,26,29,0.9,180,0
29,31,29,29,24,32,31,31,26,29,0.9,180,0
28,32,28,29,25,32,30,31,27,30,0.9,180,0
29,32,28,29,24,33,31,31,27,30,0.9,180,0
28,32,28,29,25,33,31,31,27,30,0.9,180,0
29,32,28,29,25,32,31,30,27,30,0.9,180,0
29,33,28,30,25,32,31,30,27,29,0.9,180,0
29,32,28,31,24,33,31,30,27,29,0.9,180,0
30,31,28,31,25,32,29,31,26,30,0.9,180,0
31,30,28,32,25,32,29,32,27,30,0.9,180,0
30,31,29,31,25,33,29,32,27,29,0.9,180,0
30,30,29,31,25,32,28,32,27,30,0.9,180,0
30,31,29,30,24,32,28,33,27,30,0.9,180,0
30,31,30,31,24,33,28,33,27,30,0.9,180,0
30,31,30,30,23,33,28,33,26,30,0.9,180,0
30,32,29,30,23,32,28,33,26,31,0.9,180,0
30,32,29,29,22,33,28,33,27,31,0.9,180,0
30,31,30,30,22,33,28,32,27,30,0.9,180,0
30,31,29,30,22,33,28,32,27,30,0.9,180,0
30,31,29,29,23,33,28,32,28,30,0.9,180,0
30,30,29,30,23,33,28,31,28,30,0.9,180,0
30,31,29,30,24,33,28,31,29,30,0.9,180,0
31,30,28,29,24,32,28,31,28,30,0.9,180,0
30,31,28,30,24,32,29,30,29,30,0.9,180,0
29,30,29,30,24,32,28,30,29,31,0.9,180,0
29,30,29,29,24,32,29,30,28,31,0.9,180,0
29,30,29,30,24,32,29,30,27,31,0.9,180,0
29,31,29,30,23,32,29,30,28,31,0.9,180,0
30,31,29,30,23,32,29,30,28,31,0.9,180,0
30,31,29,30,23,32,29,31,27,31,0.9,180,0
31,31,29,30,22,33,28,31,27,30,0.9,180,0
30,31,29,30,22,33,28,31,27,30,0.9,180,0
30,31,30,30,23,33,28,31,27,30,0.9,180,0
29,31,29,29,23,33,29,32,27,30,0.9,180,0
29,31,29,29,24,33,29,33,27,30,0.9,180,0
30,31,29,29,24,33,29,34,28,31,0.9,180,0
30,31,29,30,24,32,30,34,28,31,0.9,180,0
30,31,29,31,24,33,30,35,28,32,0.9,180,0
30,32,30,31,24,33,29,35,28,32,0.9,180,0
30,32,30,31,24,33,30,35,28,32,0.9,180,0
30,31,30,30,23,32,29,35,28,31,0.9,180,0
31,31,30,30,24,32,29,33,28,31,0.9,180,0
31,31,29,29,24,31,29,33,28,31,0.9,180,0
31,31,29,28,25,32,29,32,28,31,0.9,180,0
30,30,29,29,26,32,29,31,28,31,0,210,0
30,31,30,29,28,32,30,31,28,33,0,210,0
29,30,30,28,29,32,31,32,28,33,0,210,0
30,30,30,28,29,32,31,32,29,34,0,210,0
30,30,29,28,30,33,32,33,29,35,0,210,0
29,30,30,29,30,33,32,34,29,35,0,210,0
30,30,29,29,31,33,32,34,29,35,0,210,0
30,30,29,30,31,34,31,34,29,35,0,210,0
30,30,29,30,33,33,32,34,29,35,0,210,0
30,31,29,30,32,32,32,33,29,35,0,210,0
30,31,29,31,31,32,32,32,29,35,0,210,0
30,32,29,30,30,32,32,32,30,35,0,210,0
30,32,29,30,30,31,32,32,29,35,0,210,0
30,31,30,31,29,32,32,32,29,34,0,210,0
31,31,31,30,30,31,31,32,30,34,0,210,0
30,31,31,30,31,32,31,33,30,34,0,210,0
31,30,31,31,30,32,31,34,29,33,0,210,0
31,30,31,31,30,32,31,33,29,33,0,210,0
31,31,30,31,30,32,32,34,28,34,0,210,0
30,30,30,31,30,32,32,34,27,33,0,210,0
31,31,30,30,29,32,33,33,28,34,0,210,0
30,31,30,30,30,32,33,32,29,35,0,210,0
30,31,29,30,30,32,33,32,29,35,0,210,0
30,31,30,31,31,32,32,32,30,35,0,210,0
30,30,29,32,31,32,32,32,31,35,0,210,0
30,30,29,32,31,32,32,32,30,34,0,210,0
30,30,29,32,32,33,32,32,30,35,0,210,0
31,29,29,31,31,34,32,32,30,34,0,210,0
31,29,29,30,32,34,32,32,29,35,0,210,0
30,30,28,30,32,35,31,32,28,35,0,210,0
30,30,29,30,32,34,31,32,28,35,0,210,0
30,30,29,30,32,34,31,33,28,35,0,210,0
30,30,29,30,31,33,31,32,28,35,0,210,0
30,30,29,30,29,32,30,32,28,35,0,210,0
31,31,30,30,30,32,31,32,29,35,0,210,0
31,31,30,30,29,32,31,32,30,35,0,210,0
31,31,30,30,29,32,31,31,30,35,0,210,0
31,31,30,30,29,33,30,31,30,35,0,210,0
32,31,30,30,31,33,30,31,29,35,0,210,0
32,31,30,30,30,33,31,32,29,35,0,210,0
32,31,30,30,30,32,31,32,28,35,0,210,0
33,30,30,30,30,32,32,32,29,36,0,210,0
33,31,30,30,31,32,32,32,28,36,0,210,0
32,31,30,30,30,32,32,32,29,36,0,210,0
32,32,30,30,30,32,31,31,29,35,0,210,0
32,32,30,30,30,33,31,31,29,34,0,210,0
32,32,31,30,30,33,31,31,29,33,0,210,0
31,32,31,30,30,33,30,32,29,33,0,210,0
31,32,31,30,30,33,30,32,30,33,0,210,0
31,32,30,30,31,33,30,32,30,34,0,210,0
30,31,30,30,31,33,30,33,30,34,0,210,0
29,31,30,31,30,33,31,33,30,34,0,210,0
30,30,30,30,29,32,31,33,30,34,0,210,0
30,30,30,30,29,32,31,33,29,34,0,210,0
30,30,30,30,29,32,31,33,29,34,0,210,0
30,30,29,29,30,32,31,33,29,35,0,210,0
31,30,29,29,30,32,30,34,29,35,0,210,0
31,30,29,29,31,33,30,35,30,35,0,210,0
31,30,30,29,32,33,30,34,30,35,0,210,0
31,30,30,29,33,33,30,35,30,35,0,210,0
31,30,31,30,32,34,29,35,30,35,0,210,0
31,30,31,30,32,33,29,35,30,34,0,210,0
31,31,30,31,32,33,29,34,30,35,0,210,0
31,31,30,32,31,33,30,34,31,35,0,210,0
31,31,30,31,29,32,30,33,30,35,0.3,210,0
31,31,29,30,29,31,31,32,30,34,0.3,210,0
31,31,30,30,29,31,31,31,29,33,0.3,210,0
31,31,29,30,28,31,30,31,28,32,0.3,210,0
31,31,29,29,28,31,30,30,27,32,0.3,210,0
31,31,29,28,30,32,29,31,27,31,0.3,210,0
31,30,29,28,29,32,30,31,27,32,0.3,210,0
31,30,29,29,29,32,30,30,27,32,0.3,210,0
31,30,30,29,30,32,30,31,28,32,0.3,210,0
31,30,31,29,30,31,31,32,28,31,0.3,210,0
30,30,30,30,30,32,31,32,28,32,0.3,210,0
30,30,30,31,29,32,31,31,28,31,0.3,210,0
31,30,30,31,28,32,31,31,27,32,0.3,210,0
31,31,30,31,27,32,31,31,27,31,0.3,210,0
31,31,29,31,27,32,31,30,27,31,0.3,210,0
32,31,30,30,26,32,30,30,27,31,0.3,210,0
31,32,29,29,26,32,30,31,28,32,0.3,210,0
30,32,29,28,26,32,30,32,28,32,0.3,210,0
31,32,30,28,26,32,30,32,28,32,0.3,210,0
31,31,30,28,26,32,31,33,27,32,0.3,210,0
31,31,30,29,27,32,31,33,28,33,0.3,210,0
31,30,31,29,27,32,31,34,28,33,0.3,210,0
31,30,31,30,26,31,30,33,27,33,0.3,210,0
31,30,30,30,26,31,30,33,27,33,0.3,210,0
30,30,30,30,24,31,30,33,28,32,0.3,210,0
31,30,29,29,23,31,30,33,28,31,0.3,210,0
31,30,29,29,25,31,30,32,28,32,0.3,210,0
31,30,30,29,25,32,30,32,29,33,0.3,210,0
31,31,29,30,26,31,30,32,28,33,0.3,210,0
31,31,29,30,26,31,30,32,28,32,0.3,210,0
31,31,30,30,28,31,31,33,27,33,0.3,210,0
31,30,30,30,27,32,31,33,27,32,0.3,210,0
31,30,30,30,28,32,31,34,27,31,0.3,210,0
31,30,30,30,27,32,31,34,28,31,0.3,210,0
31,29,30,30,27,32,30,34,28,32,0.3,210,0
32,29,30,31,28,32,30,34,28,32,0.3,210,0
32,29,30,32,27,32,30,35,28,33,0.3,210,0
32,30,29,31,25,32,30,35,28,33,0.3,210,0
32,30,29,31,26,32,30,35,28,34,0.3,210,0
32,30,29,30,26,32,30,35,28,34,0.3,210,0
32,31,28,30,25,32,30,35,28,34,0.3,210,0
31,31,29,29,27,32,31,35,28,32,0.3,210,0
31,31,29,29,30,31,31,35,28,31,0.3,210,0
31,31,29,29,28,31,31,34,28,31,0.3,210,0
31,31,30,30,29,31,31,34,29,30,0.3,210,0
30,31,30,30,28,31,31,33,29,29,0.3,210,0
30,31,30,31,26,31,31,33,29,30,0.3,210,0
29,31,30,31,25,31,31,34,30,30,0.3,210,0
28,31,30,31,27,31,30,34,29,30,0.3,210,0
28,30,30,30,26,31,30,35,30,30,0.3,210,0
28,31,30,29,26,31,31,35,30,31,0.3,210,0
28,31,30,30,26,32,30,35,29,31,0.3,210,0
29,31,30,30,25,32,30,36,29,31,0.3,210,0
29,31,29,30,24,32,30,35,30,31,0.3,210,0
29,31,29,30,25,32,30,36,29,31,0.3,210,0
29,31,29,30,25,32,30,37,29,31,0.3,210,0
29,31,29,30,26,31,30,36,30,31,0.3,210,0
28,31,29,30,27,31,30,35,30,32,0.3,210,0
29,30,29,29,28,31,30,34,30,32,0.3,210,0
29,30,29,30,27,31,30,34,30,32,0.3,210,0
30,31,29,30,27,31,30,32,30,32,0.3,210,0
30,31,29,29,27,31,30,33,30,32,0.3,210,0
30,31,29,30,26,31,30,32,31,31,0.3,210,0
30,31,29,31,26,31,30,33,30,31,0.3,210,0
30,31,29,30,26,32,29,33,29,31,0.6,210,0
30,31,29,30,27,32,29,33,28,31,0.6,210,0
30,31,29,31,26,32,29,32,28,31,0.6,210,0
31,31,29,31,26,33,28,33,27,31,0.6,210,0
30,31,29,31,26,33,28,33,27,31,0.6,210,0
30,31,30,32,26,32,29,33,27,31,0.6,210,0
31,31,30,32,26,33,29,33,27,30,0.6,210,0
31,31,29,32,26,32,30,32,26,30,0.6,210,0
31,31,30,32,26,32,30,32,27,30,0.6,210,0
31,31,29,32,26,32,30,32,27,29,0.6,210,0
31,31,29,31,26,33,30,33,27,30,0.6,210,0
31,31,29,31,25,33,30,33,27,30,0.6,210,0
31,31,30,31,25,33,30,34,27,30,0.6,210,0
31,31,29,31,25,33,30,34,27,30,0.6,210,0
31,31,30,31,25,33,31,34,27,30,0.6,210,0
31,31,30,32,26,32,30,33,27,30,0.6,210,0
31,31,30,31,26,32,31,32,27,30,0.6,210,0
30,31,30,32,26,31,31,32,27,29,0.6,210,0
30,31,30,31,26,31,30,31,26,29,0.6,210,0
30,30,30,31,26,31,30,31,26,29,0.6,210,0
30,30,30,31,26,31,30,31,27,29,0.6,210,0
29,30,30,31,26,32,30,32,26,29,0.6,210,0
29,31,29,31,26,32,29,32,27,29,0.6,210,0
29,31,29,31,26,32,29,32,26,30,0.6,210,0
28,31,29,31,25,32,28,32,26,30,0.6,210,0
29,31,29,31,26,32,28,31,26,30,0.6,210,0
30,30,28,31,26,32,28,31,26,30,0.6,210,0
30,30,28,30,26,32,29,31,26,31,0.6,210,0
31,29,29,31,27,32,29,31,27,30,0.6,210,0
31,30,28,31,27,32,29,30,27,31,0.6,210,0
31,30,29,31,26,32,29,30,27,30,0.6,210,0
30,30,30,30,26,32,28,29,26,30,0.6,210,0
30,30,30,31,25,32,29,30,26,30,0.6,210,0
30,31,30,31,26,32,29,30,26,30,0.6,210,0
30,31,30,31,26,32,29,32,27,29,0.6,210,0
30,31,30,31,25,33,29,32,27,29,0.6,210,0
30,31,30,31,25,32,29,32,28,30,0.6,210,0
30,31,29,31,25,33,29,32,27,30,0.6,210,0
30,30,29,31,24,32,28,31,28,29,0.6,210,0
30,30,29,32,25,32,28,31,28,29,0.6,210,0
29,30,29,32,25,32,28,31,28,29,0.6,210,0
30,31,29,32,25,33,28,31,27,29,0.6,210,0
30,31,29,32,26,33,29,32,28,29,0.6,210,0
29,31,29,31,26,33,29,32,27,30,0.6,210,0
29,31,29,31,26,33,29,32,27,30,0.6,210,0
30,31,29,32,26,33,29,32,27,31,0.6,210,0
29,31,29,31,25,33,29,32,26,30,0.6,210,0
30,31,30,31,25,32,29,32,25,30,0.6,210,0
31,31,30,31,24,32,29,32,26,30,0.6,210,0
31,30,30,31,25,32,30,32,26,30,0.6,210,0
31,31,30,31,25,32,30,32,27,30,0.6,210,0
32,31,30,31,25,32,30,32,28,29,0.6,210,0
30,31,30,31,25,33,29,32,28,30,0.6,210,0
30,32,30,31,26,33,30,32,28,29,0.6,210,0
30,32,30,32,26,33,30,32,28,29,0.6,210,0
31,32,30,32,27,32,30,31,27,30,0.6,210,0
30,33,30,32,27,32,30,31,27,30,0.6,210,0
31,32,29,32,27,32,30,31,27,30,0.6,210,0
31,32,29,32,27,32,29,31,28,30,0.6,210,0
31,31,29,32,27,32,29,31,28,29,0.6,210,0
31,31,29,31,27,32,28,32,28,29,0.6,210,0
31,30,29,31,27,32,29,32,28,29,0.6,210,0
31,31,29,31,27,33,29,33,28,29,0.6,210,0
31,31,30,31,27,33,29,33,28,30,0.6,210,0
30,31,30,30,27,33,29,33,27,30,0.9,210,0
30,31,30,31,27,34,29,32,27,29,0.9,210,0
30,31,30,30,27,34,28,31,27,29,0.9,210,0
30,30,29,30,26,34,28,31,26,29,0.9,210,0
30,30,29,29,26,34,27,30,27,29,0.9,210,0
30,30,29,29,27,34,27,31,27,30,0.9,210,0
30,31,29,29,26,34,28,31,27,30,0.9,210,0
30,31,29,28,26,33,28,31,27,30,0.9,210,0
29,31,29,28,27,32,28,30,27,31,0.9,210,0
29,31,28,29,27,32,28,31,27,31,0.9,210,0
29,31,29,29,27,32,29,32,27,31,0.9,210,0
29,30,28,28,28,32,28,31,27,31,0.9,210,0
29,30,29,29,27,32,28,32,27,32,0.9,210,0
30,30,29,29,27,33,28,32,27,31,0.9,210,0
30,29,28,28,27,33,29,32,27,30,0.9,210,0
29,29,28,28,26,33,28,32,27,30,0.9,210,0
28,30,29,27,25,33,29,32,27,31,0.9,210,0
28,29,28,28,26,33,28,31,27,30,0.9,210,0
28,30,28,27,25,32,29,31,27,31,0.9,210,0
28,30,29,28,25,32,29,31,27,30,0.9,210,0
27,30,28,27,26,32,28,31,27,30,0.9,210,0
27,30,28,27,26,32,28,31,27,30,0.9,210,0
26,30,28,28,26,33,28,32,27,30,0.9,210,0
26,30,28,28,26,33,28,31,28,30,0.9,210,0
26,30,28,28,27,33,27,31,27,31,0.9,210,0
26,30,29,29,27,33,28,31,27,31,0.9,210,0
27,29,28,30,27,32,28,31,26,31,0.9,210,0
28,29,29,29,27,32,28,31,26,31,0.9,210,0
28,28,28,30,27,32,28,31,26,31,0.9,210,0
28,29,28,30,26,31,29,32,26,30,0.9,210,0
28,28,28,30,25,31,29,31,26,30,0.9,210,0
28,29,28,30,25,32,29,32,26,30,0.9,210,0
28,29,29,31,26,32,29,33,26,30,0.9,210,0
28,29,29,30,26,32,29,32,26,31,0.9,210,0
28,29,29,30,26,33,30,32,26,30,0.9,210,0
27,29,29,29,27,33,29,32,26,30,0.9,210,0
27,29,29,28,26,33,29,32,26,30,0.9,210,0
27,29,29,28,25,33,29,32,26,30,0.9,210,0
27,29,29,29,25,34,29,32,26,29,0.9,210,0
27,29,29,28,25,34,28,33,26,30,0.9,210,0
28,29,29,28,25,33,29,33,26,29,0.9,210,0
28,28,29,29,25,33,30,32,26,30,0.9,210,0
28,28,29,30,25,33,29,32,26,30,0.9,210,0
28,29,29,31,26,33,30,31,26,31,0.9,210,0
28,29,29,30,26,33,30,32,26,30,0.9,210,0
27,29,29,30,26,34,29,32,26,31,0.9,210,0
27,29,29,30,26,33,29,33,26,30,0.9,210,0
27,29,28,29,25,33,29,33,26,31,0.9,210,0
27,29,28,29,25,33,29,34,25,30,0.9,210,0
28,29,29,29,25,32,29,33,25,30,0.9,210,0
28,29,28,29,25,32,29,33,25,30,0.9,210,0
28,29,29,29,25,33,29,34,26,31,0.9,210,0
28,31,29,29,26,33,29,34,27,30,0.9,210,0
28,30,29,29,25,33,29,34,27,30,0.9,210,0
29,31,30,29,25,34,29,34,27,31,0.9,210,0
30,30,30,29,25,34,29,34,27,31,0.9,210,0
29,30,31,29,25,33,29,33,27,30,0.9,210,0
29,29,31,29,25,33,29,33,28,31,0.9,210,0
30,29,30,29,26,33,30,33,29,31,0.9,210,0
29,29,30,29,25,33,30,32,29,31,0.9,210,0
29,29,31,28,25,32,30,33,29,31,0.9,210,0
30,30,30,28,26,33,30,33,29,31,0.9,210,0
30,29,29,28,26,33,30,34,28,31,0.9,210,0
29,29,29,28,26,33,29,33,28,31,0.9,210,0
29,30,29,29,27,33,29,33,28,32,0,240,0
29,30,29,29,29,33,30,32,28,31,0,240,0
29,31,30,31,29,34,29,32,27,31,0,240,0
29,31,30,31,31,34,28,31,28,31,0,240,0
29,31,30,32,31,33,29,31,28,31,0,240,0
29,31,30,31,32,33,29,32,28,30,0,240,0
28,31,30,31,31,33,29,33,28,31,0,240,0
28,30,30,30,31,33,29,33,28,32,0,240,0
28,30,30,30,29,32,29,33,28,31,0,240,0
28,31,30,30,30,33,29,33,28,32,0,240,0
29,31,30,31,29,33,29,33,28,32,0,240,0
29,31,29,31,27,33,30,31,27,32,0,240,0
29,31,30,31,27,33,30,31,27,31,0,240,0
29,31,30,31,28,33,30,32,27,31,0,240,0
29,31,29,31,29,34,29,33,26,31,0,240,0
29,31,30,32,29,33,30,33,27,30,0,240,0
30,31,30,33,30,33,30,34,27,30,0,240,0
29,31,30,33,31,33,29,34,27,30,0,240,0
30,30,29,33,31,33,30,34,27,31,0,240,0
29,31,29,33,30,33,30,33,28,31,0,240,0
29,30,29,32,30,33,30,32,27,32,0,240,0
29,29,29,31,30,33,30,32,28,32,0,240,0
28,30,29,31,30,33,30,32,28,32,0,240,0
27,30,29,31,30,33,29,31,28,32,0,240,0
28,30,30,31,30,33,29,31,27,32,0,240,0
27,30,29,31,30,33,30,31,27,31,0,240,0
28,31,29,31,30,34,29,32,26,31,0,240,0
29,31,30,31,30,34,29,32,26,31,0,240,0
29,31,30,31,30,35,29,31,26,32,0,240,0
29,30,30,31,29,35,29,32,27,32,0,240,0
29,30,30,31,30,35,29,32,27,33,0,240,0
29,31,30,32,30,34,29,31,28,33,0,240,0
28,30,30,31,31,34,29,31,28,32,0,240,0
29,30,30,31,31,33,29,33,28,31,0,240,0
29,30,30,32,31,33,29,33,28,31,0,240,0
29,30,30,33,31,33,30,33,27,31,0,240,0
29,29,30,32,32,33,30,33,27,30,0,240,0
29,29,30,32,31,33,30,33,27,31,0,240,0
29,30,30,32,31,33,29,33,28,32,0,240,0
29,29,30,31,32,33,30,34,28,32,0,240,0
29,29,30,30,32,32,30,34,28,31,0,240,0
29,30,30,30,31,33,29,34,28,32,0,240,0
30,30,30,30,31,33,29,34,28,31,0,240,0
30,29,30,31,31,33,29,34,28,30,0,240,0
30,30,30,31,31,33,29,32,28,30,0,240,0
29,31,31,31,30,33,29,32,29,30,0,240,0
30,30,30,31,30,33,29,32,29,29,0,240,0
30,30,29,31,31,33,30,32,28,30,0,240,0
30,30,29,30,32,33,29,31,28,31,0,240,0
30,30,29,30,32,33,30,32,28,31,0,240,0
30,30,29,31,31,33,30,33,27,31,0,240,0
29,30,29,30,31,33,30,33,26,31,0,240,0
29,30,29,31,31,32,30,33,26,30,0,240,0
30,31,29,31,30,33,30,34,27,30,0,240,0
28,31,29,31,31,33,30,33,27,29,0,240,0
28,30,29,30,31,32,30,33,27,30,0,240,0
28,30,28,31,31,32,30,33,27,30,0,240,0
27,30,29,31,31,33,30,32,27,31,0,240,0
27,30,29,31,32,33,30,32,26,31,0,240,0
28,30,29,31,31,33,30,33,27,31,0,240,0
28,31,29,31,31,34,30,33,27,31,0,240,0
28,31,29,30,31,34,30,34,27,31,0,240,0
28,30,30,30,31,34,31,33,27,31,0,240,0
28,31,29,31,31,34,30,34,27,32,0,240,0
28,32,29,31,31,35,30,34,27,33,0.3,240,0
28,31,28,30,32,34,30,32,27,33,0.3,240,0
28,31,29,31,32,34,29,30,27,33,0.3,240,0
28,31,28,31,31,34,30,30,28,33,0.3,240,0
28,31,29,30,30,33,30,29,29,33,0.3,240,0
28,30,29,31,29,32,30,27,29,33,0.3,240,0
28,31,29,31,28,33,30,28,30,33,0.3,240,0
27,31,29,30,28,33,31,27,30,33,0.3,240,0
28,30,29,30,28,32,30,27,30,33,0.3,240,0
28,30,29,30,29,32,31,27,29,32,0.3,240,0
28,31,30,30,30,32,31,26,29,32,0.3,240,0
28,30,30,31,28,32,31,26,29,32,0.3,240,0
29,30,29,31,27,32,31,26,29,32,0.3,240,0
29,30,29,31,27,32,31,26,29,32,0.3,240,0
28,31,29,32,27,32,31,26,30,32,0.3,240,0
28,31,28,32,27,32,31,27,30,32,0.3,240,0
28,31,28,31,26,32,31,27,30,32,0.3,240,0
27,31,29,31,27,32,30,28,30,32,0.3,240,0
27,32,28,31,28,32,31,28,30,32,0.3,240,0
28,32,29,31,27,33,31,28,30,32,0.3,240,0
29,32,29,31,27,33,31,28,30,33,0.3,240,0
29,32,29,32,27,33,31,28,30,33,0.3,240,0
28,31,29,31,27,34,31,28,31,33,0.3,240,0
28,31,29,31,27,34,31,28,31,32,0.3,240,0
27,31,29,31,27,34,30,28,31,33,0.3,240,0
27,30,29,30,27,34,30,28,30,32,0.3,240,0
28,30,30,31,26,34,30,28,30,32,0.3,240,0
28,30,30,31,27,34,30,28,29,32,0.3,240,0
28,30,30,31,25,34,30,28,29,33,0.3,240,0
28,30,30,31,25,34,30,27,30,32,0.3,240,0
28,31,30,31,25,33,31,27,30,33,0.3,240,0
28,31,30,31,25,33,31,27,29,33,0.3,240,0
27,31,29,30,26,33,30,27,30,33,0.3,240,0
