Sx00cos,Sx00sin,Sx01cos,Sx01sin,Sx02cos,Sx02sin,Sx03cos,Sx03sin,Sx04cos,Sx04sin,Sx05cos,Sx05sin,Sx06cos,Sx06sin,Sx07cos,Sx07sin,Sx08cos,Sx08sin,Sx09cos,Sx09sin,r,cos,sin,z
26.8,0,26.53575994,19.27935281,9.146910393,28.15127049,-10.07394186,31.00444638,-25.0795173,18.22135593,-32.4,0,-25.07954112,-18.22132315,-9.703160949,-29.86316573,9.641299194,-29.67297339,25.72671843,-18.69160129,0.8,-0.866025785,-0.49999934,36
26.8,0,26.53575994,19.27935281,9.085106945,27.9610592,-9.703121912,29.86317842,-24.75591062,17.98624166,-32,0,-24.91773763,-18.10376623,-9.826768095,-30.24358823,9.394086394,-28.91212792,25.72671843,-18.69160129,0.8,-0.866025785,-0.49999934,36
27.2,0,26.21215311,19.04423875,8.961500047,27.58063663,-9.641318588,29.67296709,-24.27050061,17.63357026,-31.4,0,-24.75593413,-17.9862093,-9.950375241,-30.62401072,9.270479994,-28.53170518,26.05032495,-18.92671577,0.8,-0.866025785,-0.49999934,36
27.4,0,26.21215311,19.04423875,9.085106945,27.9610592,-9.703121912,29.86317842,-24.27050061,17.63357026,-30.8,0,-25.24134461,-18.33888007,-10.01217881,-30.81422197,9.270479994,-28.53170518,26.53573473,-19.27938749,0.8,-0.866025785,-0.49999934,36
27.6,0,25.88854628,18.80912469,9.085106945,27.9610592,-9.826728561,30.24360107,-24.10869727,17.51601312,-30.4,0,-24.91773763,-18.10376623,-10.07398239,-31.00443321,9.208676794,-28.34149382,26.37393147,-19.16183025,0.8,-0.866025785,-0.49999934,36
27.8,0,25.72674286,18.69156766,9.146910393,28.15127049,-9.579515264,29.48275576,-24.10869727,17.51601312,-30.2,0,-24.91773763,-18.10376623,-10.01217881,-30.81422197,9.208676794,-28.34149382,26.69753799,-19.39694473,0.8,-0.866025785,-0.49999934,36
28,0,25.24133262,18.33889657,9.208713842,28.34148178,-9.51771194,29.29254443,-24.59410729,17.86868453,-30.8,0,-25.07954112,-18.22132315,-9.826768095,-30.24358823,8.961463995,-27.58064834,26.53573473,-19.27938749,0.8,-0.866025785,-0.49999934,36
27.8,0,25.07952921,18.22133954,9.332320739,28.72190435,-9.51771194,29.29254443,-24.75591062,17.98624166,-31.2,0,-25.24134461,-18.33888007,-9.641357376,-29.67295449,9.146873594,-28.15128245,26.37393147,-19.16183025,0.8,-0.866025785,-0.49999934,36
27.8,0,25.07952921,18.22133954,9.27051729,28.53169307,-9.51771194,29.29254443,-25.40312397,18.4564702,-31,0,-24.59413064,-17.86865238,-9.579553803,-29.48274324,9.270479994,-28.53170518,26.05032495,-18.92671577,0.8,-0.866025785,-0.49999934,36
27.6,0,24.91772579,18.10378251,9.27051729,28.53169307,-9.579515264,29.48275576,-25.0795173,18.22135593,-31.6,0,-24.59413064,-17.86865238,-9.703160949,-29.86316573,9.270479994,-28.53170518,26.21212821,-19.04427301,0.8,-0.866025785,-0.49999934,36
27.8,0,24.91772579,18.10378251,9.27051729,28.53169307,-9.764925237,30.05338974,-25.24132064,18.33891307,-31.4,0,-24.59413064,-17.86865238,-9.826768095,-30.24358823,9.270479994,-28.53170518,26.21212821,-19.04427301,0.8,-0.866025785,-0.49999934,36
27.8,0,25.24133262,18.33889657,9.208713842,28.34148178,-10.07394186,31.00444638,-24.10869727,17.51601312,-31.8,0,-24.59413064,-17.86865238,-10.07398239,-31.00443321,9.332283194,-28.72191655,26.85934126,-19.51450198,0.8,-0.866025785,-0.49999934,36
27.4,0,25.24133262,18.33889657,9.27051729,28.53169307,-10.19754851,31.38486904,-24.43230395,17.75112739,-31.6,0,-24.59413064,-17.86865238,-10.32119668,-31.7652782,9.270479994,-28.53170518,26.69753799,-19.39694473,0.8,-0.866025785,-0.49999934,36
27.2,0,25.07952921,18.22133954,9.455927636,29.10232693,-10.38295848,31.95550302,-24.27050061,17.63357026,-32.4,0,-24.75593413,-17.9862093,-10.5066074,-32.33591194,9.208676794,-28.34149382,26.69753799,-19.39694473,0.8,-0.866025785,-0.49999934,36
27.4,0,25.24133262,18.33889657,9.394124188,28.91211564,-10.19754851,31.38486904,-23.7850906,17.28089885,-32.2,0,-24.91773763,-18.10376623,-10.69201812,-32.90654568,9.085070395,-27.96107108,26.69753799,-19.39694473,0.8,-0.866025785,-0.49999934,36
27.2,0,25.07952921,18.22133954,9.455927636,29.10232693,-10.25935183,31.57508036,-23.29968059,16.92822745,-32.2,0,-24.75593413,-17.9862093,-10.63021454,-32.71633443,9.085070395,-27.96107108,26.21212821,-19.04427301,0.8,-0.866025785,-0.49999934,36
27.2,0,25.07952921,18.22133954,9.641337982,29.67296079,-10.32115516,31.76529169,-24.10869727,17.51601312,-31.6,0,-24.43232715,-17.75109546,-10.32119668,-31.7652782,9.146873594,-28.15128245,25.40311191,-18.45648681,0.8,-0.866025785,-0.49999934,36
27.2,0,24.91772579,18.10378251,9.641337982,29.67296079,-10.13574518,31.19465771,-23.62328726,17.16334172,-31.8,0,-24.43232715,-17.75109546,-10.01217881,-30.81422197,9.023267195,-27.77085971,25.24130865,-18.33892957,0.8,-0.866025785,-0.49999934,36
27.6,0,25.07952921,18.22133954,9.517731085,29.29253821,-9.764925237,30.05338974,-23.29968059,16.92822745,-31.4,0,-24.43232715,-17.75109546,-9.826768095,-30.24358823,9.085070395,-27.96107108,24.91770213,-18.10381509,0.8,-0.866025785,-0.49999934,36
28,0,24.91772579,18.10378251,9.579534533,29.4827495,-9.826728561,30.24360107,-23.29968059,16.92822745,-31.2,0,-24.27052366,-17.63353853,-9.394143084,-28.9121095,9.208676794,-28.34149382,24.75589887,-17.98625784,0.8,-0.866025785,-0.49999934,36
27.6,0,25.56493945,18.57401063,9.517731085,29.29253821,-9.641318588,29.67296709,-23.46148392,17.04578458,-31.2,0,-24.10872017,-17.51598161,-9.332339511,-28.72189825,9.146873594,-28.15128245,24.59409561,-17.8687006,0.8,-0.866025785,-0.49999934,36
27.6,0,25.56493945,18.57401063,9.455927636,29.10232693,-9.455908615,29.10233311,-22.4906639,16.34044177,-31.2,0,-24.27052366,-17.63353853,-9.455946657,-29.10232075,9.270479994,-28.53170518,24.91770213,-18.10381509,0.8,-0.866025785,-0.49999934,36
28.4,0,26.05034969,18.92668172,9.455927636,29.10232693,-9.455908615,29.10233311,-22.97607391,16.69311318,-30.8,0,-24.10872017,-17.51598161,-9.703160949,-29.86316573,9.270479994,-28.53170518,24.91770213,-18.10381509,0.8,-0.866025785,-0.49999934,36
28,0,26.05034969,18.92668172,9.455927636,29.10232693,-9.579515264,29.48275576,-22.65246724,16.45799891,-30.8,0,-24.59413064,-17.86865238,-9.579553803,-29.48274324,9.146873594,-28.15128245,25.56491517,-18.57404405,0.8,-0.866025785,-0.49999934,36
28,0,26.21215311,19.04423875,9.27051729,28.53169307,-9.51771194,29.29254443,-23.29968059,16.92822745,-31.2,0,-24.59413064,-17.86865238,-9.703160949,-29.86316573,9.270479994,-28.53170518,25.40311191,-18.45648681,0.8,-0.866025785,-0.49999934,36
28.4,0,26.21215311,19.04423875,9.332320739,28.72190435,-9.455908615,29.10233311,-23.62328726,17.16334172,-31.4,0,-24.75593413,-17.9862093,-9.703160949,-29.86316573,9.270479994,-28.53170518,25.88852169,-18.80915853,0.8,-0.866025785,-0.49999934,36
28.2,0,26.21215311,19.04423875,9.208713842,28.34148178,-9.51771194,29.29254443,-24.59410729,17.86868453,-31.2,0,-24.91773763,-18.10376623,-9.703160949,-29.86316573,9.270479994,-28.53170518,26.05032495,-18.92671577,0.8,-0.866025785,-0.49999934,36
28.6,0,25.72674286,18.69156766,9.208713842,28.34148178,-9.579515264,29.48275576,-23.29968059,16.92822745,-31.4,0,-25.07954112,-18.22132315,-9.579553803,-29.48274324,9.208676794,-28.34149382,26.37393147,-19.16183025,0.8,-0.866025785,-0.49999934,36
29.4,0,25.56493945,18.57401063,9.085106945,27.9610592,-9.826728561,30.24360107,-22.81427057,16.57555604,-31.6,0,-24.59413064,-17.86865238,-9.703160949,-29.86316573,9.208676794,-28.34149382,26.37393147,-19.16183025,0.8,-0.866025785,-0.49999934,36
29.4,0,25.40313604,18.4564536,9.208713842,28.34148178,-9.641318588,29.67296709,-23.29968059,16.92822745,-31.2,0,-24.91773763,-18.10376623,-9.51775023,-29.29253199,9.270479994,-28.53170518,26.53573473,-19.27938749,0.8,-0.866025785,-0.49999934,36
29.6,0,25.24133262,18.33889657,9.085106945,27.9610592,-9.703121912,29.86317842,-22.81427057,16.57555604,-31.2,0,-24.75593413,-17.9862093,-9.579553803,-29.48274324,9.208676794,-28.34149382,26.21212821,-19.04427301,0.8,-0.866025785,-0.49999934,36
30,0,25.56493945,18.57401063,9.023303496,27.77084792,-9.764925237,30.05338974,-22.00525389,15.98777037,-31.8,0,-24.27052366,-17.63353853,-9.579553803,-29.48274324,9.146873594,-28.15128245,26.05032495,-18.92671577,0.8,-0.866025785,-0.49999934,36
29.2,0,26.37395652,19.16179578,8.961500047,27.58063663,-9.579515264,29.48275576,-22.81427057,16.57555604,-31.8,0,-24.10872017,-17.51598161,-9.394143084,-28.9121095,9.146873594,-28.15128245,26.21212821,-19.04427301,0.8,-0.866025785,-0.49999934,36
28.4,0,26.69756335,19.39690984,9.085106945,27.9610592,-9.455908615,29.10233311,-23.94689394,17.39845599,-31.8,0,-24.27052366,-17.63353853,-9.332339511,-28.72189825,9.270479994,-28.53170518,25.56491517,-18.57404405,0.8,-0.866025785,-0.49999934,36
28,0,27.02117018,19.63202389,9.085106945,27.9610592,-9.888531885,30.4338124,-24.10869727,17.51601312,-32.2,0,-23.6233097,-17.16331084,-9.455946657,-29.10232075,9.208676794,-28.34149382,25.72671843,-18.69160129,0.8,-0.866025785,-0.49999934,36
27.2,0,27.02117018,19.63202389,9.208713842,28.34148178,-9.95033521,30.62402373,-24.43230395,17.75112739,-32,0,-23.6233097,-17.16331084,-9.51775023,-29.29253199,9.270479994,-28.53170518,26.21212821,-19.04427301,0.8,-0.866025785,-0.49999934,36
26.6,0,26.53575994,19.27935281,9.332320739,28.72190435,-9.641318588,29.67296709,-25.24132064,18.33891307,-31.8,0,-23.78511319,-17.28086776,-9.394143084,-28.9121095,9.394086394,-28.91212792,26.53573473,-19.27938749,0.8,-0.866025785,-0.49999934,36
29.8,0,27.02117018,19.63202389,9.27051729,28.53169307,-9.51771194,29.29254443,-22.65246724,16.45799891,-33.4,0,-23.46150621,-17.04575392,-10.32119668,-31.7652782,9.270479994,-28.53170518,24.43229235,-17.75114336,0.8,-0.766044957,-0.642786998,36
29.8,0,27.34477701,19.86713795,9.085106945,27.9610592,-9.703121912,29.86317842,-22.97607391,16.69311318,-33,0,-23.29970271,-16.92819699,-9.950375241,-30.62401072,9.146873594,-28.15128245,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
30,0,27.18297359,19.74958092,9.085106945,27.9610592,-9.579515264,29.48275576,-22.97607391,16.69311318,-32.4,0,-23.94691668,-17.39842469,-9.394143084,-28.9121095,9.085070395,-27.96107108,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
29.8,0,26.37395652,19.16179578,9.023303496,27.77084792,-9.579515264,29.48275576,-23.13787725,16.81067031,-31.8,0,-23.78511319,-17.28086776,-8.714303782,-26.81978579,9.146873594,-28.15128245,25.24130865,-18.33892957,0.8,-0.766044957,-0.642786998,36
30.2,0,26.37395652,19.16179578,9.023303496,27.77084792,-9.51771194,29.29254443,-22.4906639,16.34044177,-31.4,0,-24.27052366,-17.63353853,-8.714303782,-26.81978579,9.023267195,-27.77085971,25.24130865,-18.33892957,0.8,-0.766044957,-0.642786998,36
30.4,0,26.37395652,19.16179578,9.208713842,28.34148178,-9.455908615,29.10233311,-22.65246724,16.45799891,-31.2,0,-24.43232715,-17.75109546,-8.776107355,-27.00999703,9.270479994,-28.53170518,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
30.8,0,26.37395652,19.16179578,9.332320739,28.72190435,-9.270498642,28.53169912,-22.81427057,16.57555604,-31.2,0,-24.43232715,-17.75109546,-8.776107355,-27.00999703,9.517692794,-29.29255065,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
30.6,0,26.37395652,19.16179578,9.394124188,28.91211564,-9.394105291,28.91212178,-23.13787725,16.81067031,-31,0,-23.94691668,-17.39842469,-8.899714501,-27.39041953,9.764905594,-30.05339613,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
31,0,26.53575994,19.27935281,9.394124188,28.91211564,-9.208695318,28.3414878,-22.65246724,16.45799891,-31,0,-24.10872017,-17.51598161,-9.208732366,-28.34147576,9.764905594,-30.05339613,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
30.2,0,26.37395652,19.16179578,9.455927636,29.10232693,-9.08508867,27.96106514,-23.46148392,17.04578458,-30.8,0,-23.6233097,-17.16331084,-9.023321647,-27.77084202,9.950315194,-30.62403023,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
29.6,0,26.53575994,19.27935281,9.27051729,28.53169307,-9.146891994,28.15127647,-22.81427057,16.57555604,-29.8,0,-23.94691668,-17.39842469,-9.208732366,-28.34147576,10.07392159,-31.00445297,25.40311191,-18.45648681,0.8,-0.766044957,-0.642786998,36
29.4,0,26.21215311,19.04423875,9.394124188,28.91211564,-9.270498642,28.53169912,-22.65246724,16.45799891,-29.8,0,-24.27052366,-17.63353853,-9.332339511,-28.72189825,10.01211839,-30.8142416,25.72671843,-18.69160129,0.8,-0.766044957,-0.642786998,36
29.8,0,25.88854628,18.80912469,9.332320739,28.72190435,-9.023285345,27.77085381,-22.32886056,16.22288464,-29.6,0,-24.43232715,-17.75109546,-9.332339511,-28.72189825,9.950315194,-30.62403023,25.56491517,-18.57404405,0.8,-0.766044957,-0.642786998,36
29.4,0,26.53575994,19.27935281,9.332320739,28.72190435,-9.08508867,27.96106514,-22.32886056,16.22288464,-29.6,0,-23.94691668,-17.39842469,-9.08512522,-27.96105327,9.764905594,-30.05339613,25.88852169,-18.80915853,0.8,-0.766044957,-0.642786998,36
29.4,0,26.53575994,19.27935281,9.332320739,28.72190435,-9.270498642,28.53169912,-22.65246724,16.45799891,-29.4,0,-23.94691668,-17.39842469,-8.961518074,-27.58063077,9.641299194,-29.67297339,25.40311191,-18.45648681,0.8,-0.766044957,-0.642786998,36
29.6,0,26.37395652,19.16179578,9.455927636,29.10232693,-9.270498642,28.53169912,-23.13787725,16.81067031,-30.2,0,-22.97609573,-16.69308314,-8.837910928,-27.20020828,9.517692794,-29.29255065,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
29.2,0,26.37395652,19.16179578,9.332320739,28.72190435,-9.270498642,28.53169912,-23.94689394,17.39845599,-30.6,0,-22.49068526,-16.34041237,-8.776107355,-27.00999703,9.455889594,-29.10233929,24.43229235,-17.75114336,0.8,-0.766044957,-0.642786998,36
28.6,0,26.05034969,18.92668172,9.455927636,29.10232693,-9.51771194,29.29254443,-24.27050061,17.63357026,-31,0,-22.81429224,-16.57552622,-8.776107355,-27.00999703,9.332283194,-28.72191655,24.27048909,-17.63358612,0.8,-0.766044957,-0.642786998,36
28.4,0,25.56493945,18.57401063,9.455927636,29.10232693,-9.51771194,29.29254443,-23.94689394,17.39845599,-31.2,0,-23.13789922,-16.81064007,-8.837910928,-27.20020828,9.332283194,-28.72191655,24.43229235,-17.75114336,0.8,-0.766044957,-0.642786998,36
28,0,26.05034969,18.92668172,9.332320739,28.72190435,-9.394105291,28.91212178,-23.94689394,17.39845599,-31.4,0,-22.97609573,-16.69308314,-8.961518074,-27.58063077,9.394086394,-28.91212792,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
28.2,0,26.85936676,19.51446687,9.332320739,28.72190435,-9.332301967,28.72191045,-24.10869727,17.51601312,-31.6,0,-23.78511319,-17.28086776,-8.899714501,-27.39041953,9.332283194,-28.72191655,25.56491517,-18.57404405,0.8,-0.766044957,-0.642786998,36
28.8,0,27.34477701,19.86713795,9.27051729,28.53169307,-9.270498642,28.53169912,-23.7850906,17.28089885,-31.4,0,-24.27052366,-17.63353853,-8.837910928,-27.20020828,9.208676794,-28.34149382,25.56491517,-18.57404405,0.8,-0.766044957,-0.642786998,36
29.4,0,27.50658042,19.98469498,9.146910393,28.15127049,-9.270498642,28.53169912,-23.94689394,17.39845599,-32,0,-23.78511319,-17.28086776,-8.590696636,-26.43936329,9.023267195,-27.77085971,26.21212821,-19.04427301,0.8,-0.766044957,-0.642786998,36
29.6,0,27.66838384,20.10225201,9.146910393,28.15127049,-9.332301967,28.72191045,-24.27050061,17.63357026,-31.8,0,-23.78511319,-17.28086776,-8.776107355,-27.00999703,9.023267195,-27.77085971,25.88852169,-18.80915853,0.8,-0.766044957,-0.642786998,36
30,0,26.85936676,19.51446687,9.208713842,28.34148178,-9.51771194,29.29254443,-24.75591062,17.98624166,-32.2,0,-24.10872017,-17.51598161,-8.776107355,-27.00999703,8.899660795,-27.39043698,25.40311191,-18.45648681,0.8,-0.766044957,-0.642786998,36
30,0,26.21215311,19.04423875,9.394124188,28.91211564,-9.455908615,29.10233311,-25.0795173,18.22135593,-32,0,-24.27052366,-17.63353853,-9.08512522,-27.96105327,8.899660795,-27.39043698,25.24130865,-18.33892957,0.8,-0.766044957,-0.642786998,36
29.6,0,25.88854628,18.80912469,9.517731085,29.29253821,-9.764925237,30.05338974,-24.75591062,17.98624166,-32,0,-24.27052366,-17.63353853,-9.023321647,-27.77084202,8.899660795,-27.39043698,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
29.4,0,26.21215311,19.04423875,9.455927636,29.10232693,-9.703121912,29.86317842,-24.91771396,18.1037988,-31.2,0,-24.43232715,-17.75109546,-9.270535938,-28.53168701,9.085070395,-27.96107108,23.94688256,-17.39847164,0.8,-0.766044957,-0.642786998,36
29.2,0,26.37395652,19.16179578,9.517731085,29.29253821,-9.394105291,28.91212178,-24.75591062,17.98624166,-31,0,-24.75593413,-17.9862093,-9.332339511,-28.72189825,9.085070395,-27.96107108,24.10868583,-17.51602888,0.8,-0.766044957,-0.642786998,36
29.8,0,26.37395652,19.16179578,9.517731085,29.29253821,-9.270498642,28.53169912,-24.27050061,17.63357026,-31.4,0,-25.07954112,-18.22132315,-9.51775023,-29.29253199,8.961463995,-27.58064834,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
30,0,25.88854628,18.80912469,9.332320739,28.72190435,-9.208695318,28.3414878,-24.10869727,17.51601312,-31.8,0,-25.07954112,-18.22132315,-9.208732366,-28.34147576,8.899660795,-27.39043698,24.43229235,-17.75114336,0.8,-0.766044957,-0.642786998,36
29.6,0,25.56493945,18.57401063,9.27051729,28.53169307,-8.961482021,27.58064249,-23.94689394,17.39845599,-32,0,-24.27052366,-17.63353853,-9.394143084,-28.9121095,9.085070395,-27.96107108,25.07950539,-18.22137233,0.8,-0.766044957,-0.642786998,36
30.2,0,25.72674286,18.69156766,9.27051729,28.53169307,-9.023285345,27.77085381,-23.46148392,17.04578458,-32,0,-24.10872017,-17.51598161,-9.455946657,-29.10232075,9.023267195,-27.77085971,25.56491517,-18.57404405,0.8,-0.766044957,-0.642786998,36
30.8,0,25.40313604,18.4564536,9.208713842,28.34148178,-9.332301967,28.72191045,-24.10869727,17.51601312,-32,0,-23.94691668,-17.39842469,-9.394143084,-28.9121095,9.085070395,-27.96107108,25.24130865,-18.33892957,0.8,-0.766044957,-0.642786998,36
30,0,25.88854628,18.80912469,9.208713842,28.34148178,-9.332301967,28.72191045,-24.43230395,17.75112739,-31.2,0,-23.46150621,-17.04575392,-9.270535938,-28.53168701,9.208676794,-28.34149382,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
29.8,0,26.53575994,19.27935281,9.27051729,28.53169307,-9.51771194,29.29254443,-24.43230395,17.75112739,-30.4,0,-23.29970271,-16.92819699,-9.332339511,-28.72189825,9.208676794,-28.34149382,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
30,0,26.69756335,19.39690984,9.146910393,28.15127049,-9.51771194,29.29254443,-24.59410729,17.86868453,-29.4,0,-23.94691668,-17.39842469,-9.146928793,-28.15126451,9.208676794,-28.34149382,24.10868583,-17.51602888,0.8,-0.766044957,-0.642786998,36
29.4,0,26.37395652,19.16179578,9.208713842,28.34148178,-9.579515264,29.48275576,-24.75591062,17.98624166,-29.8,0,-23.94691668,-17.39842469,-9.208732366,-28.34147576,9.085070395,-27.96107108,23.62327604,-17.16335716,0.8,-0.766044957,-0.642786998,36
29.4,0,26.69756335,19.39690984,9.085106945,27.9610592,-9.146891994,28.15127647,-23.7850906,17.28089885,-29.8,0,-23.6233097,-17.16331084,-8.961518074,-27.58063077,9.208676794,-28.34149382,23.62327604,-17.16335716,0.8,-0.766044957,-0.642786998,36
29.6,0,26.37395652,19.16179578,9.023303496,27.77084792,-9.146891994,28.15127647,-22.81427057,16.57555604,-30,0,-23.46150621,-17.04575392,-9.023321647,-27.77084202,9.332283194,-28.72191655,23.46147278,-17.04579992,0.8,-0.766044957,-0.642786998,36
30,0,26.05034969,18.92668172,8.776089702,27.01000277,-9.08508867,27.96106514,-22.81427057,16.57555604,-30.6,0,-23.13789922,-16.81064007,-9.023321647,-27.77084202,9.394086394,-28.91212792,23.7850793,-17.2809144,0.8,-0.766044957,-0.642786998,36
30.4,0,25.88854628,18.80912469,8.899696599,27.39042534,-9.08508867,27.96106514,-23.13787725,16.81067031,-31.6,0,-23.13789922,-16.81064007,-9.332339511,-28.72189825,9.332283194,-28.72191655,24.10868583,-17.51602888,0.8,-0.766044957,-0.642786998,36
30.4,0,25.88854628,18.80912469,8.776089702,27.01000277,-8.961482021,27.58064249,-23.13787725,16.81067031,-31.2,0,-23.29970271,-16.92819699,-9.332339511,-28.72189825,9.517692794,-29.29255065,24.59409561,-17.8687006,0.8,-0.766044957,-0.642786998,36
29.8,0,25.72674286,18.69156766,8.961500047,27.58063663,-9.394105291,28.91212178,-23.29968059,16.92822745,-31.2,0,-23.29970271,-16.92819699,-9.455946657,-29.10232075,9.332283194,-28.72191655,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
30.2,0,25.56493945,18.57401063,8.961500047,27.58063663,-9.332301967,28.72191045,-24.43230395,17.75112739,-31.4,0,-23.6233097,-17.16331084,-9.51775023,-29.29253199,9.146873594,-28.15128245,25.24130865,-18.33892957,0.8,-0.766044957,-0.642786998,36
29.6,0,25.72674286,18.69156766,9.085106945,27.9610592,-9.332301967,28.72191045,-23.94689394,17.39845599,-31.6,0,-23.78511319,-17.28086776,-9.51775023,-29.29253199,9.208676794,-28.34149382,25.40311191,-18.45648681,0.8,-0.766044957,-0.642786998,36
30.4,0,25.72674286,18.69156766,9.085106945,27.9610592,-9.332301967,28.72191045,-24.10869727,17.51601312,-31.4,0,-23.78511319,-17.28086776,-9.270535938,-28.53168701,9.085070395,-27.96107108,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
30.2,0,25.56493945,18.57401063,9.394124188,28.91211564,-9.641318588,29.67296709,-24.27050061,17.63357026,-31.6,0,-23.94691668,-17.39842469,-9.208732366,-28.34147576,9.270479994,-28.53170518,24.59409561,-17.8687006,0.8,-0.766044957,-0.642786998,36
30.2,0,25.72674286,18.69156766,9.27051729,28.53169307,-9.641318588,29.67296709,-24.91771396,18.1037988,-31.6,0,-24.10872017,-17.51598161,-9.270535938,-28.53168701,9.394086394,-28.91212792,24.10868583,-17.51602888,0.8,-0.766044957,-0.642786998,36
29.8,0,26.05034969,18.92668172,9.394124188,28.91211564,-9.764925237,30.05338974,-24.10869727,17.51601312,-31,0,-23.94691668,-17.39842469,-9.208732366,-28.34147576,9.517692794,-29.29255065,23.46147278,-17.04579992,0.8,-0.766044957,-0.642786998,36
30.2,0,25.72674286,18.69156766,9.579534533,29.4827495,-9.764925237,30.05338974,-24.27050061,17.63357026,-30.8,0,-24.27052366,-17.63353853,-9.332339511,-28.72189825,9.394086394,-28.91212792,23.46147278,-17.04579992,0.8,-0.766044957,-0.642786998,36
29.2,0,25.88854628,18.80912469,9.764944879,30.05338336,-9.826728561,30.24360107,-23.29968059,16.92822745,-30.6,0,-24.43232715,-17.75109546,-9.208732366,-28.34147576,9.455889594,-29.10233929,23.94688256,-17.39847164,0.8,-0.766044957,-0.642786998,36
28.8,0,25.56493945,18.57401063,9.579534533,29.4827495,-9.455908615,29.10233311,-23.29968059,16.92822745,-30.2,0,-24.10872017,-17.51598161,-9.270535938,-28.53168701,9.270479994,-28.53170518,24.10868583,-17.51602888,0.8,-0.766044957,-0.642786998,36
29.2,0,25.56493945,18.57401063,9.641337982,29.67296079,-9.146891994,28.15127647,-23.29968059,16.92822745,-30.8,0,-24.43232715,-17.75109546,-9.51775023,-29.29253199,9.146873594,-28.15128245,24.59409561,-17.8687006,0.8,-0.766044957,-0.642786998,36
29.6,0,25.24133262,18.33889657,9.641337982,29.67296079,-9.146891994,28.15127647,-23.62328726,17.16334172,-31.4,0,-24.75593413,-17.9862093,-9.394143084,-28.9121095,9.085070395,-27.96107108,24.91770213,-18.10381509,0.8,-0.766044957,-0.642786998,36
30,0,25.40313604,18.4564536,9.517731085,29.29253821,-8.961482021,27.58064249,-23.46148392,17.04578458,-31.4,0,-24.59413064,-17.86865238,-9.270535938,-28.53168701,9.023267195,-27.77085971,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
30,0,25.07952921,18.22133954,9.332320739,28.72190435,-8.776072048,27.0100085,-24.10869727,17.51601312,-31.6,0,-24.59413064,-17.86865238,-9.579553803,-29.48274324,9.146873594,-28.15128245,24.75589887,-17.98625784,0.8,-0.766044957,-0.642786998,36
31,0,25.24133262,18.33889657,9.332320739,28.72190435,-8.714268724,26.81979718,-24.10869727,17.51601312,-32.2,0,-24.91773763,-18.10376623,-9.394143084,-28.9121095,9.146873594,-28.15128245,24.27048909,-17.63358612,0.8,-0.766044957,-0.642786998,36
30.8,0,24.91772579,18.10378251,9.208713842,28.34148178,-8.961482021,27.58064249,-23.94689394,17.39845599,-31.6,0,-24.43232715,-17.75109546,-9.146928793,-28.15126451,9.332283194,-28.72191655,24.59409561,-17.8687006,0.8,-0.766044957,-0.642786998,36
30.4,0,25.24133262,18.33889657,9.332320739,28.72190435,-8.961482021,27.58064249,-23.94689394,17.39845599,-31.4,0,-24.10872017,-17.51598161,-9.146928793,-28.15126451,9.455889594,-29.10233929,24.59409561,-17.8687006,0.8,-0.766044957,-0.642786998,36
30,0,25.07952921,18.22133954,9.332320739,28.72190435,-9.270498642,28.53169912,-24.91771396,18.1037988,-31.4,0,-23.78511319,-17.28086776,-9.08512522,-27.96105327,9.332283194,-28.72191655,24.43229235,-17.75114336,0.8,-0.766044957,-0.642786998,36
30,0,25.24133262,18.33889657,9.394124188,28.91211564,-9.394105291,28.91212178,-25.24132064,18.33891307,-31,0,-23.46150621,-17.04575392,-9.08512522,-27.96105327,9.146873594,-28.15128245,23.7850793,-17.2809144,0.8,-0.766044957,-0.642786998,36
29.8,0,25.07952921,18.22133954,9.27051729,28.53169307,-9.579515264,29.48275576,-25.24132064,18.33891307,-31,0,-23.29970271,-16.92819699,-9.08512522,-27.96105327,9.208676794,-28.34149382,24.43229235,-17.75114336,0.8,-0.766044957,-0.642786998,36
29.6,0,25.07952921,18.22133954,9.455927636,29.10232693,-9.455908615,29.10233311,-25.40312397,18.4564702,-31.4,0,-23.78511319,-17.28086776,-9.08512522,-27.96105327,9.270479994,-28.53170518,24.10868583,-17.51602888,0.8,-0.766044957,-0.642786998,36
